Year,Family,Genus,Reported.Taxon,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.Type
2022,Lamnidae,Isurus,Isurus paucus,200,kg,HK,LK,,T,W,E
2022,Sphyrnidae,Sphyrna,Sphyrna mokarran,300,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,1290,kg,KR,TW,,T,W,I
2019,Alopiidae,Alopias,Alopias pelagicus,98,kg,CN,MX,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,253,kg,CN,MX,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,182.6,kg,HK,NI,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,1867.1,kg,SG,NAM,,T,W,I
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,100,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,11004,kg,KR,TW,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna zygaena,2750,kg,HK,YE,,T,W,E
2015,Myliobatidae,Mobula,Mobula spp.,1000,kg,HK,LK,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,9459,kg,PT,NAM,,T,W,I
2019,Alopiidae,Alopias,Alopias spp.,111.3,kg,HK,SV,,T,W,I
2019,Alopiidae,Alopias,Alopias spp.,574.9,kg,HK,SV,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1862.45,kg,HK,SV,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1826.98,kg,HK,SV,,T,W,I
2022,Lamnidae,Isurus,Isurus oxyrinchus,100,kg,HK,LK,,T,W,E
2022,Lamnidae,Isurus,Isurus paucus,100,kg,HK,LK,,T,W,E
2019,Alopiidae,Alopias,Alopias pelagicus,297.5,kg,HK,CR,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1670.9,kg,HK,CR,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,127.8,kg,HK,MX,,T,W,I
2020,Alopiidae,Alopias,Alopias pelagicus,523.6,kg,CN,MX,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,82.5,kg,SG,PE,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,270.8,kg,CN,MX,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,355.29,kg,CN,MX,,T,W,E
2020,Alopiidae,Alopias,Alopias pelagicus,43,kg,HK,MX,,T,W,I
2020,Sphyrnidae,Sphyrna,Sphyrna zygaena,70.3,kg,HK,MX,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,8450,kg,KR,TW,,T,W,I
2021,Myliobatidae,Mobula,Mobula japanica,200,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula spp.,350,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula tarapacana,200,kg,HK,LK,,T,W,E
2018,Alopiidae,Alopias,Alopias spp.,117.25,kg,HK,SV,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,584.35,kg,HK,SV,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna lewini,31.65,kg,HK,SV,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna mokarran,14.5,kg,HK,SV,,T,W,I
2017,Alopiidae,Alopias,Alopias pelagicus,2116,kg,PE,EC,,T,W,E
2017,Alopiidae,Alopias,Alopias superciliosus,44,kg,PE,EC,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,590,kg,HK,MX,,T,W,I
2020,Sphyrnidae,Sphyrna,Sphyrna zygaena,1230,kg,HK,PE,,T,W,I
2018,Alopiidae,Alopias,Alopias vulpinus,4600,kg,HK,PE,,T,W,E
2019,Sphyrnidae,Sphyrna,Sphyrna lewini,110.24,kg,CN,MX,,T,W,E
2016,Sphyrnidae,Sphyrna,Sphyrna lewini,1722.95,kg,HK,SV,,T,W,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,698.65,kg,HK,SV,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,570.55,kg,HK,SV,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna lewini,38,kg,HK,SV,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna mokarran,50.11,kg,HK,SV,,T,W,I
2015,Sphyrnidae,Sphyrna,Sphyrna mokarran,777.25,kg,CN,MX,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,28.36,kg,HK,ID,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,136,kg,HK,ID,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,14.14,kg,HK,ID,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,92.5,kg,HK,ID,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,729,kg,HK,ID,,T,W,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1575,kg,HK,LK,,T,W,E
2016,Myliobatidae,Mobula,Mobula birostris,1,kg,GB,MX,,S,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,54,kg,CN,NAM,,T,W,E
2021,Myliobatidae,Mobula,Mobula mobular,50,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula spp.,100,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula tarapacana,250,kg,HK,LK,,T,W,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,21738,kg,TW,SV,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,728.66,kg,HK,SV,,T,W,I
2019,Sphyrnidae,Sphyrna,Sphyrna lewini,225.48,kg,HK,SV,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,47,kg,CN,SN,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,865,kg,IT,NAM,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23000,kg,TW,CR,,,,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1325,kg,HK,LK,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1202.2,kg,HK,SV,,T,W,I
2021,Sphyrnidae,Sphyrna,Sphyrna lewini,1500,kg,HK,YE,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,418.7,kg,SG,NAM,,T,W,I
2018,Alopiidae,Alopias,Alopias pelagicus,2763.1,kg,PE,EC,,T,W,I
2018,Alopiidae,Alopias,Alopias superciliosus,200,kg,PE,EC,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,250.2,kg,PE,EC,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,125.2,kg,CN,MX,,T,W,E
2018,Alopiidae,Alopias,Alopias pelagicus,1200,kg,PE,EC,,T,O,E
2018,Alopiidae,Alopias,Alopias superciliosus,40,kg,PE,EC,,T,O,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,80,kg,PE,EC,,T,O,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2000,kg,HK,LK,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,1000,kg,HK,YE,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23000,kg,MX,CR,,,,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,5583.65,kg,HK,SV,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2590.53,kg,HK,SV,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna lewini,39.36,kg,HK,SV,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna lewini,90.75,kg,HK,SV,,T,W,I
2021,Sphyrnidae,Sphyrna,Sphyrna mokarran,71.5,kg,HK,MX,,T,W,I
2015,Sphyrnidae,Sphyrna,Sphyrna zygaena,703,kg,CN,MX,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,215,kg,HK,MX,,T,W,I
2021,Myliobatidae,Mobula,Mobula japanica,87,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula spp.,150,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula tarapacana,63,kg,HK,LK,,T,W,E
2017,Alopiidae,Alopias,Alopias superciliosus,1500,kg,CN,MX,,T,O,E
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,129.41,kg,CN,MX,,T,W,E
2016,Sphyrnidae,Sphyrna,Sphyrna lewini,422.05,kg,HK,SV,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2000,kg,HK,LK,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,3200,kg,HK,LK,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2472,kg,HK,LK,,T,W,I
2020,Myliobatidae,Mobula,Mobula mobular,450,kg,HK,LK,,T,W,E
2018,Alopiidae,Alopias,Alopias pelagicus,1040,kg,PE,EC,,T,O,E
2018,Alopiidae,Alopias,Alopias superciliosus,70,kg,PE,EC,,T,O,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,95,kg,PE,EC,,T,O,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,160,kg,PE,EC,,T,O,E
2005,Cetorhinidae,Cetorhinus,Cetorhinus maximus,2538,kg,HK,NO,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,290.4,kg,CN,MX,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23000,kg,MX,CR,,T,W,I
2022,Alopiidae,Alopias,Alopias pelagicus,3400,kg,PE,EC,,T,W,E
2022,Alopiidae,Alopias,Alopias superciliosus,850,kg,PE,EC,,T,W,E
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1700,kg,PE,EC,,T,W,E
2022,Lamnidae,Isurus,Isurus oxyrinchus,420,kg,PE,EC,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,100,kg,CN,SN,,T,W,E
2019,Sphyrnidae,Sphyrna,Sphyrna zygaena,705,kg,HK,PE,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,166.46,kg,HK,MX,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1897,kg,HK,ID,,T,W,I
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,231.12,kg,CN,MX,,T,W,E
2019,Sphyrnidae,Sphyrna,Sphyrna zygaena,495.5,kg,CN,MX,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,3697,kg,ES,NAM,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,24000,kg,MX,CR,,T,,E
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,180,kg,HK,NI,,T,W,E
2022,Sphyrnidae,Sphyrna,Sphyrna lewini,98,kg,HK,NI,,T,W,E
2022,Sphyrnidae,Sphyrna,Sphyrna mokarran,62,kg,HK,NI,,T,W,E
2018,Alopiidae,Alopias,Alopias pelagicus,680,kg,HK,GT,,T,O,E
2018,Alopiidae,Alopias,Alopias pelagicus,395,kg,HK,GT,,T,O,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2555,kg,HK,GT,,T,O,E
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2415,kg,HK,GT,,T,O,E
2018,Sphyrnidae,Sphyrna,Sphyrna zygaena,1200,kg,HK,PE,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,9621,kg,KR,ES,HS,T,X,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,14585,kg,KR,ES,HS,T,O,E
2018,Sphyrnidae,Sphyrna,Sphyrna zygaena,1336,kg,CN,MX,,T,W,E
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1000,kg,HK,LK,,T,W,E
2022,Lamnidae,Isurus,Isurus oxyrinchus,100,kg,HK,LK,,T,W,E
2022,Sphyrnidae,Sphyrna,Sphyrna lewini,200,kg,HK,LK,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,1740,kg,TW,SC,,T,W,E
2019,Myliobatidae,Mobula,Mobula birostris,500,kg,HK,LK,,T,W,E
2019,Alopiidae,Alopias,Alopias superciliosus,175,kg,HK,EC,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,500,kg,HK,EC,,T,W,I
2016,Sphyrnidae,Sphyrna,Sphyrna lewini,11800,kg,KR,CN,,T,O,E
2021,Myliobatidae,Mobula,Mobula japanica,250,kg,HK,LK,,T,W,E
2018,Alopiidae,Alopias,Alopias pelagicus,2700,kg,PE,EC,,T,W,I
2018,Alopiidae,Alopias,Alopias superciliosus,210,kg,PE,EC,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,300,kg,PE,EC,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,26935,kg,PT,NAM,,T,W,E
2022,Lamnidae,Isurus,Isurus oxyrinchus,1000,kg,HK,OM,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,2061,kg,ES,NAM,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,1200,kg,HK,OM,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,407,kg,KR,TW,,T,W,I
2018,Alopiidae,Alopias,Alopias spp.,173.8,kg,HK,SV,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,265.45,kg,HK,SV,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2010.56,kg,HK,SV,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna lewini,80.4,kg,HK,SV,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1000,kg,HK,YE,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,3000,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,500,kg,HK,LK,,T,W,E
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,1000,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,985,kg,JP,ES,HS,T,W,E
2021,Lamnidae,Isurus,Isurus paucus,1.11,kg,HK,ID,,T,W,I
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,41.36,kg,HK,ID,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,900.95,kg,SG,MA,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,24850,kg,KR,TW,,T,W,I
2022,Alopiidae,Alopias,Alopias pelagicus,7443,kg,PE,EC,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna mokarran,1090,kg,CN,MX,,T,W,E
2020,Alopiidae,Alopias,Alopias pelagicus,226.25,kg,HK,CR,,,,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2249.7,kg,HK,CR,,,,E
2019,Sphyrnidae,Sphyrna,Sphyrna lewini,73.9,kg,HK,MX,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,580.9,kg,HK,MX,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,278.58,kg,HK,MX,,T,W,I
2019,Lamnidae,Isurus,Isurus oxyrinchus,15000,kg,TW,VU,,T,W,E
2021,Myliobatidae,Mobula,Mobula japanica,190,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula spp.,110,kg,HK,LK,,T,W,E
2021,Myliobatidae,Mobula,Mobula tarapacana,75,kg,HK,LK,,T,W,E
2020,Alopiidae,Alopias,Alopias pelagicus,200,kg,HK,MX,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,81.1,kg,HK,MX,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,24750,kg,TW,JP,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1000,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,50,kg,HK,LK,,T,W,E
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,200,kg,HK,LK,,T,W,E
2019,Alopiidae,Alopias,Alopias pelagicus,215.15,kg,HK,CR,,,,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1839.85,kg,HK,CR,,,,E
2021,Myliobatidae,Mobula,Mobula mobular,63.3,kg,HK,LK,,T,W,I
2021,Myliobatidae,Mobula,Mobula spp.,134.5,kg,HK,LK,,T,W,I
2021,Myliobatidae,Mobula,Mobula tarapacana,40.5,kg,HK,LK,,T,W,I
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,19.52,kg,PE,EC,,T,W,E
2022,Lamnidae,Isurus,Isurus oxyrinchus,19.52,kg,PE,EC,,T,W,E
2022,Myliobatidae,Mobula,Mobula spp.,70,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula tarapacana,80,kg,HK,LK,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,1014.5,kg,SG,NAM,,T,W,I
2020,Rhincodontidae,Rhincodon,Rhincodon typus,0.395,g,AT,SA,,S,W,E
2019,Rhincodontidae,Rhincodon,Rhincodon typus,0.395,g,AU,SA,,S,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,3032,kg,TW,SC,,T,W,E
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2250,kg,HK,LK,,T,W,E
2022,Sphyrnidae,Sphyrna,Sphyrna lewini,250,kg,HK,LK,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,3205,kg,KR,TW,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,3200,kg,KR,TW,,T,W,I
2021,Myliobatidae,Mobula,Mobula spp.,500,kg,XX,YE,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1499,kg,HK,GT,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1072,kg,HK,YE,,T,W,E
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,2013,kg,HK,YE,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1534,kg,HK,ID,,T,O,I
2021,Sphyrnidae,Sphyrna,Sphyrnidae spp.,990,kg,HK,ID,,T,O,I
2021,Sphyrnidae,Sphyrna,Sphyrna lewini,66.4,kg,HK,MX,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,626.82,kg,CN,MX,,T,W,E
2018,Alopiidae,Alopias,Alopias vulpinus,4600,kg,HK,PE,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23206,kg,MX,CR,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,22437,kg,KR,ES,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,2462,kg,KR,ES,,T,O,I
2021,Alopiidae,Alopias,Alopias spp.,500,kg,HK,YE,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,475,kg,HK,LK,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,24000,kg,MX,CR,,,,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,427,kg,SG,NAM,,T,W,E
2022,Myliobatidae,Mobula,Mobula japanica,300,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula spp.,150,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula tarapacana,150,kg,HK,LK,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,5.34,kg,HK,AU,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,0.24,kg,HK,AU,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,38.52,kg,HK,AU,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,4.72,kg,HK,AU,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna mokarran,7.34,kg,HK,AU,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna mokarran,58.76,kg,HK,AU,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna mokarran,10.96,kg,HK,AU,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna mokarran,1,kg,HK,AU,,T,W,E
2016,Sphyrnidae,Sphyrna,Sphyrna zygaena,1172.7,kg,HK,MX,,T,W,I
2015,Sphyrnidae,Sphyrna,Sphyrna zygaena,703,kg,HK,MX,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,35.49,kg,HK,MX,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23000,kg,MX,CR,,T,W,I
2017,Sphyrnidae,Sphyrna,Sphyrna lewini,52.7,kg,HK,MX,,T,W,I
2019,Alopiidae,Alopias,Alopias pelagicus,286.7,kg,HK,CR,,,,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2052.68,kg,HK,CR,,,,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,101.2,kg,CN,MX,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,1528,kg,PT,NAM,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,5537,kg,SG,ES,,T,X,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1072,kg,HK,YE,,T,W,E
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,2013,kg,HK,YE,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,521.42,kg,HK,PE,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,10483,kg,IT,NAM,,T,W,E
2018,Alopiidae,Alopias,Alopias spp.,513.6,kg,HK,SV,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,792.3,kg,HK,SV,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1905.95,kg,HK,SV,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna lewini,247.55,kg,HK,SV,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,210,kg,HK,LK,,T,W,E
2021,Sphyrnidae,Sphyrna,Sphyrna mokarran,150,kg,HK,LK,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,377,kg,SG,NAM,,T,W,I
2016,Sphyrnidae,Sphyrna,Sphyrna lewini,774,kg,HK,MX,,T,W,I
2016,Sphyrnidae,Sphyrna,Sphyrna zygaena,670.8,kg,HK,MX,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,23000,kg,MX,CR,,T,W,I
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1675,kg,HK,LK,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1000,kg,MY,LK,,T,W,E
2020,Sphyrnidae,Sphyrna,Sphyrna mokarran,115,kg,CN,MX,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,49.43,kg,HK,SV,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,9854,kg,KR,TW,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,1779,kg,CN,NAM,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,291.29,kg,CN,MX,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,83.5,kg,CN,MX,,T,W,E
2022,Myliobatidae,Mobula,Mobula japanica,420,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula spp.,210,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula tarapacana,340,kg,HK,LK,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,10215,kg,PT,NAM,,T,W,E
2021,Alopiidae,Alopias,Alopias vulpinus,225.89,kg,HK,NI,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1120.37,kg,HK,NI,,T,W,I
2021,Sphyrnidae,Sphyrna,Sphyrna lewini,347,kg,HK,NI,,T,W,I
2021,Sphyrnidae,Sphyrna,Sphyrna mokarran,191.41,kg,HK,NI,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,23814,kg,KR,NAM,,T,W,I
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,215,kg,HK,MX,,T,W,I
2018,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1950,kg,HK,LK,,T,W,E
2021,Alopiidae,Alopias,Alopias pelagicus,422.9,kg,HK,MX,,T,W,I
2021,Alopiidae,Alopias,Alopias pelagicus,3397.6,kg,HK,PE,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,228.99,kg,HK,MX,,T,W,I
2020,Alopiidae,Alopias,Alopias pelagicus,577.6,kg,CN,MX,,T,W,E
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,231.5,kg,CN,MX,,T,W,E
2020,Sphyrnidae,Sphyrna,Sphyrna zygaena,792,kg,CN,MX,,T,W,E
2016,Sphyrnidae,Sphyrna,Sphyrna lewini,892,kg,HK,KR,,T,W,I
2020,Lamnidae,Isurus,Isurus oxyrinchus,8973,kg,TW,VU,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,353.45,kg,HK,SV,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,674.7,kg,HK,MX,,T,W,I
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,340.2,kg,HK,MX,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,24000,kg,MX,CR,,T,,E
2018,Alopiidae,Alopias,Alopias vulpinus,4500,kg,HK,PE,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,260,kg,HK,LK,,T,W,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,3739,kg,SG,ES,HS,T,X,E
2020,Lamnidae,Isurus,Isurus oxyrinchus,1650.3,kg,SG,NAM,,T,W,I
2022,Myliobatidae,Mobula,Mobula japanica,300,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula spp.,100,kg,HK,LK,,T,W,E
2022,Myliobatidae,Mobula,Mobula tarapacana,100,kg,HK,LK,,T,W,E
2021,Sphyrnidae,Sphyrna,Sphyrna lewini,1167,kg,HK,YE,,T,W,I
2021,Lamnidae,Isurus,Isurus oxyrinchus,1739,kg,KR,TW,,T,W,I
2022,Alopiidae,Alopias,Alopias superciliosus,138,kg,HK,OM,,T,W,E
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,355,kg,HK,OM,,T,W,E
2022,Lamnidae,Isurus,Isurus oxyrinchus,64,kg,HK,OM,,T,W,E
2022,Sphyrnidae,Sphyrna,Sphyrna zygaena,51,kg,HK,OM,,T,W,E
2021,Lamnidae,Isurus,Isurus oxyrinchus,565,kg,HK,PE,,T,W,E
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,402.4,kg,HK,ID,,T,W,I
2021,Sphyrnidae,Sphyrna,Sphyrna lewini,246.8,kg,HK,ID,,T,W,I
2021,Sphyrnidae,Sphyrna,Sphyrna mokarran,67,kg,HK,ID,,T,W,I
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,2280,kg,HK,YE,,T,W,I
2018,Sphyrnidae,Sphyrna,Sphyrna zygaena,2300,kg,HK,YE,,T,W,E
2015,Sphyrnidae,Sphyrna,Sphyrna mokarran,810,kg,CN,MX,,T,W,E
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1260,kg,HK,LK,,T,W,E
